GNG_Image,GNG_Condition,GNG_CorrectResp,thisN,thisTrialN,thisRepN,key_resp_Prac.keys,key_resp_Prac.corr,key_resp_Prac.rt,key_resp_Prac.duration,key_resp_blockStart.keys,key_resp_blockStart.rt,key_resp_blockStart.duration,key_resp_Main.keys,key_resp_Main.corr,key_resp_Main.rt,key_resp_Main.duration,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,thisRow.t,notes,mainInstr.started,text_MainInstr.started,key_resp_MainInstr.started,mainInstr.stopped,key_resp_MainInstr.keys,key_resp_MainInstr.rt,key_resp_MainInstr.duration,pracInstr.started,text_PractInstr.started,key_resp_PractInstr.started,pracInstr.stopped,key_resp_PractInstr.keys,key_resp_PractInstr.rt,key_resp_PractInstr.duration,pracTrial.started,text_PreFixPrac.started,text_PreFixPrac.stopped,image_Prac.started,key_resp_Prac.started,image_Prac.stopped,text_PostFixPrac.started,text_PostFixPrac.stopped,key_resp_Prac.stopped,pracTrial.stopped,pracTrials.key_resp_Prac.keys,pracTrials.key_resp_Prac.corr,pracFeedback.started,text_Feedback.started,text_Feedback.stopped,pracFeedback.stopped,pracTrials.key_resp_Prac.rt,pracTrials.key_resp_Prac.duration,expInstruct.started,text_ExpInstr.started,key_resp_ExpInstr.started,expInstruct.stopped,key_resp_ExpInstr.keys,key_resp_ExpInstr.rt,key_resp_ExpInstr.duration,blockStart.started,text_blockStart1.started,text_blockStart2.started,text_blockStart3.started,key_resp_blockStart.started,blockStart.stopped,blocks.key_resp_blockStart.keys,blocks.key_resp_blockStart.rt,blocks.key_resp_blockStart.duration,Trial.started,text_PreFixMain.started,text_PreFixMain.stopped,image_Main.started,key_resp_Main.started,image_Main.stopped,text_PostFixMain.started,key_resp_Main.stopped,text_PostFixMain.stopped,Trial.stopped,mainTrials.key_resp_Main.keys,mainTrials.key_resp_Main.corr,mainTrials.key_resp_Main.rt,mainTrials.key_resp_Main.duration,blockEnd.started,text_blockEnd1.started,text_blockEnd2.started,text_blockEnd1.stopped,text_blockEnd2.stopped,blockEnd.stopped,participant,session,pracTrialRepeat,mainTrialRepeat,mainBlocks,date,expName,psychopyVersion,frameRate,expStart,
Stimuli/yellow_circle_sm.jpg,Go,space,70,70,13,,,,,space,0.992172300000675,None,space,1,0.478277900001558,0.16014459999860264,,,,,0,0,0,0,13,70,70,4,104.8927870999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.87955350000266,104.8927870999978,105.09263069999724,105.09263069999724,105.09263069999724,105.37633279999864,105.37633279999864,106.09309989999747,106.07648899999913,106.07707389999996,space,1,0.478277900001558,0.16014459999860264,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,71,71,14,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,14,71,71,3,106.09309989999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.07845459999953,106.09309989999747,106.27670750000107,106.27670750000107,106.27670750000107,106.57656200000201,106.57656200000201,107.27666060000047,107.27666060000047,107.26092890000291,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,72,72,14,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,14,72,72,0,107.27666060000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.262831,107.27666060000047,107.47677400000248,107.47677400000248,107.47677400000248,107.77675399999862,107.77675399999862,108.47700690000056,108.47700690000056,108.46117490000324,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,73,73,15,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,15,73,73,2,108.47700690000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.46302209999703,108.47700690000056,108.67689640000026,108.67689640000026,108.67689640000026,108.97717140000168,108.97717140000168,109.67724330000055,109.67724330000055,109.6613578999968,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,74,74,15,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,15,74,74,3,109.67724330000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6636920000019,109.67724330000055,109.87733909999952,109.87733909999952,109.87733909999952,110.17717350000021,110.17717350000021,110.877476200003,110.877476200003,110.86174420000316,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,75,75,14,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,14,75,75,1,110.877476200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.86396909999894,110.877476200003,111.07738699999754,111.07738699999754,111.07738699999754,111.3775456000003,111.3775456000003,112.07760090000374,112.07760090000374,112.06202409999969,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/yellow_circle_sm.jpg,Go,space,76,76,14,,,,,space,0.992172300000675,None,space,1,0.3805329999959213,0.14537760000530398,,,,,0,0,0,0,14,76,76,4,112.07760090000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.06394480000017,112.07760090000374,112.2777774999995,112.2777774999995,112.2777774999995,112.57786469999701,112.57786469999701,113.27800019999995,113.27800019999995,113.26224950000324,space,1,0.3805329999959213,0.14537760000530398,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,77,77,15,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,15,77,77,0,113.27800019999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2643836999996,113.27800019999995,113.4781215999974,113.4781215999974,113.4781215999974,113.77819689999887,113.77819689999887,114.47826689999783,114.47826689999783,114.46248509999714,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,78,78,15,,,,,space,0.992172300000675,None,None,1,,,,,,,0,0,0,0,15,78,78,1,114.47826689999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.46474170000147,114.47826689999783,114.67828100000042,114.67828100000042,114.67828100000042,114.97850669999752,114.97850669999752,115.67840660000365,115.67840660000365,115.66280740000366,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/yellow_circle_sm.jpg,Go,space,79,79,15,,,,,space,0.992172300000675,None,space,1,0.49201259999972535,0.14416170000185957,,,,,0,0,0,0,15,79,79,4,115.67840660000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6652197000003,115.67840660000365,115.87869399999909,115.87869399999909,115.87869399999909,116.17863270000089,116.17863270000089,116.87846780000109,116.87846780000109,116.86279060000379,space,1,0.49201259999972535,0.14416170000185957,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
,,,0,0,0,,,,,space,0.992172300000675,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.86863979999907,116.87846780000109,116.87846780000109,118.87917490000109,118.87917490000109,118.86352079999779,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,0,0,0,,,,,space,1.027807300000859,None,None,1,,,,,,,1,0,1,0,0,0,0,1,119.92921870000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.86616940000386,118.87917490000109,118.87917490000109,118.87917490000109,118.87917490000109,119.91335339999932,space,1.027807300000859,None,119.92040470000211,119.92921870000282,120.12930860000051,120.12930860000051,120.12930860000051,120.41284579999774,120.41284579999774,121.12944669999706,121.11295670000254,121.11385390000214,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,1,1,0,,,,,space,1.027807300000859,None,None,1,,,,,,,1,0,1,0,0,1,1,0,121.12944669999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.11586840000382,121.12944669999706,121.31297739999718,121.31297739999718,121.31297739999718,121.61299609999696,121.61299609999696,122.31316289999813,122.31316289999813,122.29737520000344,None,1,,,,,,,,,subj-1,sess-01,2,16,2,2025-02-04_22h50.54.324,GoNogo,2024.2.4,59.866402138107226,2025-02-04 22h51.00.986718 +0000,
Stimuli/blue_circle_sm.jpg,NoGo,None,2,2,0,,,,,,,,,,,,,,,,,,,,0,2,2,2,122.31316289999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.29906019999908,122.31316289999813,122.51325389999693,122.51325389999693,122.51325389999693,122.81315120000363,122.81315120000363,,,,,,,,,,,,,,,,,,,,,,,,
